Order ID,Order Date,Region,Category,Segment,Product,Sales,Profit,Quantity
ORD-2002,2022-02-11 18:00:00,North,Furniture,Consumer,Phone,353.38,209.0,1
ORD-2003,2022-02-11 19:00:00,North,Furniture,Corporate,Table,148.04,218.29,6
ORD-2004,2022-02-11 20:00:00,North,Technology,Home Office,Chair,719.66,89.72,1
ORD-2005,2022-02-11 21:00:00,North,Office Supplies,Home Office,Binder,166.59,238.81,7
ORD-2006,2022-02-11 22:00:00,West,Furniture,Home Office,Binder,282.96,257.82,5
ORD-2007,2022-02-11 23:00:00,North,Office Supplies,Corporate,Phone,183.61,277.0,4
ORD-2008,2022-02-12 00:00:00,West,Office Supplies,Corporate,Table,156.85,56.75,1
ORD-2009,2022-02-12 01:00:00,West,Technology,Consumer,Phone,340.98,98.14,9
ORD-2010,2022-02-12 02:00:00,North,Furniture,Consumer,Chair,614.71,259.5,7
ORD-2011,2022-02-12 03:00:00,North,Office Supplies,Home Office,Binder,968.22,67.58,2
ORD-2012,2022-02-12 04:00:00,South,Furniture,Home Office,Laptop,888.0,11.01,4
ORD-2013,2022-02-12 05:00:00,East,Furniture,Corporate,Phone,888.34,262.54,4
ORD-2014,2022-02-12 06:00:00,North,Technology,Corporate,Laptop,258.46,104.67,8
ORD-2015,2022-02-12 07:00:00,South,Furniture,Consumer,Laptop,338.42,130.2,2
ORD-2016,2022-02-12 08:00:00,South,Furniture,Consumer,Printer,168.75,139.44,5
ORD-2017,2022-02-12 09:00:00,East,Office Supplies,Consumer,Binder,800.62,256.0,8
ORD-2018,2022-02-12 10:00:00,West,Technology,Corporate,Phone,162.83,107.99,6
ORD-2019,2022-02-12 11:00:00,North,Furniture,Home Office,Laptop,601.03,268.76,4
ORD-2020,2022-02-12 12:00:00,East,Office Supplies,Consumer,Chair,323.09,188.91,5
ORD-2021,2022-02-12 13:00:00,North,Technology,Consumer,Printer,319.1,162.91,2
ORD-2022,2022-02-12 14:00:00,South,Technology,Corporate,Table,991.65,104.43,5
ORD-2023,2022-02-12 15:00:00,South,Office Supplies,Consumer,Printer,781.1,80.68,3
ORD-2024,2022-02-12 16:00:00,West,Office Supplies,Home Office,Table,853.25,190.98,3
ORD-2025,2022-02-12 17:00:00,South,Office Supplies,Corporate,Binder,614.78,139.6,7
ORD-2026,2022-02-12 18:00:00,South,Office Supplies,Consumer,Phone,883.91,274.05,3
ORD-2027,2022-02-12 19:00:00,East,Office Supplies,Consumer,Phone,680.94,152.58,4
ORD-2028,2022-02-12 20:00:00,North,Furniture,Corporate,Table,951.56,158.42,7
ORD-2029,2022-02-12 21:00:00,North,Furniture,Corporate,Chair,353.2,130.85,3
ORD-2030,2022-02-12 22:00:00,East,Technology,Consumer,Table,635.79,238.89,2
ORD-2031,2022-02-12 23:00:00,West,Furniture,Home Office,Table,721.12,133.2,7
ORD-2032,2022-02-13 00:00:00,North,Furniture,Corporate,Phone,453.64,88.11,5
ORD-2033,2022-02-13 01:00:00,South,Furniture,Home Office,Laptop,891.74,259.99,1
ORD-2034,2022-02-13 02:00:00,North,Office Supplies,Consumer,Chair,981.82,183.08,8
ORD-2035,2022-02-13 03:00:00,South,Technology,Home Office,Phone,544.39,181.54,3
ORD-2036,2022-02-13 04:00:00,West,Technology,Consumer,Printer,451.58,187.14,7
ORD-2037,2022-02-13 05:00:00,East,Technology,Consumer,Table,524.74,218.46,6
ORD-2038,2022-02-13 06:00:00,North,Technology,Consumer,Laptop,867.46,100.79,6
ORD-2039,2022-02-13 07:00:00,East,Furniture,Consumer,Chair,680.92,19.81,8
ORD-2040,2022-02-13 08:00:00,North,Furniture,Home Office,Binder,140.3,245.07,4
ORD-2041,2022-02-13 09:00:00,South,Office Supplies,Consumer,Chair,587.95,47.38,4
ORD-2042,2022-02-13 10:00:00,East,Technology,Consumer,Chair,115.57,219.33,3
ORD-2043,2022-02-13 11:00:00,North,Furniture,Home Office,Table,800.68,33.87,1
ORD-2044,2022-02-13 12:00:00,South,Furniture,Corporate,Table,395.48,118.84,3
ORD-2045,2022-02-13 13:00:00,East,Office Supplies,Home Office,Binder,524.81,28.28,1
ORD-2046,2022-02-13 14:00:00,East,Office Supplies,Home Office,Binder,818.81,161.44,6
ORD-2047,2022-02-13 15:00:00,North,Office Supplies,Home Office,Binder,141.8,199.41,8
ORD-2048,2022-02-13 16:00:00,North,Furniture,Consumer,Phone,242.69,59.72,3
ORD-2049,2022-02-13 17:00:00,North,Furniture,Consumer,Phone,458.16,117.77,4
ORD-2050,2022-02-13 18:00:00,South,Office Supplies,Consumer,Table,306.93,279.77,5
ORD-2051,2022-02-13 19:00:00,North,Technology,Corporate,Table,404.11,138.29,7
ORD-2052,2022-02-13 20:00:00,East,Office Supplies,Consumer,Binder,998.36,242.74,6
ORD-2053,2022-02-13 21:00:00,East,Office Supplies,Corporate,Phone,842.87,278.88,2
ORD-2054,2022-02-13 22:00:00,North,Office Supplies,Consumer,Laptop,895.51,292.56,7
ORD-2055,2022-02-13 23:00:00,North,Office Supplies,Home Office,Phone,943.35,270.51,8
ORD-2056,2022-02-14 00:00:00,West,Furniture,Consumer,Table,406.84,102.05,1
ORD-2057,2022-02-14 01:00:00,East,Technology,Corporate,Phone,367.37,289.15,6
ORD-2058,2022-02-14 02:00:00,South,Office Supplies,Corporate,Table,310.66,245.59,9
ORD-2059,2022-02-14 03:00:00,West,Technology,Consumer,Binder,847.11,252.78,7
ORD-2060,2022-02-14 04:00:00,North,Technology,Home Office,Binder,711.6,14.4,5
ORD-2061,2022-02-14 05:00:00,North,Technology,Consumer,Binder,312.55,286.73,9
ORD-2062,2022-02-14 06:00:00,East,Office Supplies,Consumer,Laptop,439.29,235.65,2
ORD-2063,2022-02-14 07:00:00,North,Furniture,Consumer,Laptop,556.04,232.71,7
ORD-2064,2022-02-14 08:00:00,South,Office Supplies,Home Office,Table,575.33,33.64,9
ORD-2065,2022-02-14 09:00:00,East,Technology,Corporate,Chair,899.85,77.44,2
ORD-2066,2022-02-14 10:00:00,North,Technology,Home Office,Printer,442.51,289.06,6
ORD-2067,2022-02-14 11:00:00,East,Furniture,Corporate,Laptop,917.67,155.2,9
ORD-2068,2022-02-14 12:00:00,North,Office Supplies,Corporate,Table,497.23,125.38,3
ORD-2069,2022-02-14 13:00:00,North,Technology,Corporate,Phone,771.74,253.58,8
ORD-2070,2022-02-14 14:00:00,North,Furniture,Home Office,Binder,937.23,35.33,5
ORD-2071,2022-02-14 15:00:00,South,Technology,Consumer,Binder,916.82,130.91,7
ORD-2072,2022-02-14 16:00:00,South,Furniture,Consumer,Binder,151.26,118.95,3
ORD-2073,2022-02-14 17:00:00,East,Furniture,Consumer,Table,285.13,111.46,8
ORD-2074,2022-02-14 18:00:00,North,Office Supplies,Consumer,Binder,529.21,99.23,2
ORD-2075,2022-02-14 19:00:00,North,Technology,Consumer,Laptop,488.4,70.92,8
ORD-2076,2022-02-14 20:00:00,South,Office Supplies,Home Office,Phone,676.8,60.14,2
ORD-2077,2022-02-14 21:00:00,North,Technology,Home Office,Binder,950.24,195.72,7
ORD-2078,2022-02-14 22:00:00,South,Office Supplies,Home Office,Table,201.16,276.62,2
ORD-2079,2022-02-14 23:00:00,North,Technology,Home Office,Phone,506.67,157.57,7
ORD-2080,2022-02-15 00:00:00,East,Office Supplies,Home Office,Binder,273.17,96.41,1
ORD-2081,2022-02-15 01:00:00,North,Furniture,Home Office,Chair,904.7,56.16,6
ORD-2082,2022-02-15 02:00:00,North,Technology,Home Office,Binder,968.12,250.74,7
ORD-2083,2022-02-15 03:00:00,West,Technology,Consumer,Printer,530.83,291.73,4
ORD-2084,2022-02-15 04:00:00,South,Furniture,Corporate,Laptop,193.61,111.26,1
ORD-2085,2022-02-15 05:00:00,North,Office Supplies,Home Office,Phone,806.77,94.38,6
ORD-2086,2022-02-15 06:00:00,North,Technology,Corporate,Laptop,727.43,184.43,4
ORD-2087,2022-02-15 07:00:00,West,Technology,Home Office,Chair,419.2,234.85,3
ORD-2088,2022-02-15 08:00:00,West,Office Supplies,Home Office,Chair,898.67,142.07,4
ORD-2089,2022-02-15 09:00:00,South,Furniture,Consumer,Printer,978.25,192.72,6
ORD-2090,2022-02-15 10:00:00,West,Office Supplies,Corporate,Laptop,602.07,217.8,5
ORD-2091,2022-02-15 11:00:00,East,Office Supplies,Consumer,Phone,609.16,288.57,2
ORD-2092,2022-02-15 12:00:00,West,Office Supplies,Consumer,Chair,367.76,57.86,2
ORD-2093,2022-02-15 13:00:00,East,Technology,Corporate,Chair,626.06,299.24,3
ORD-2094,2022-02-15 14:00:00,South,Furniture,Consumer,Binder,495.68,123.73,6
ORD-2095,2022-02-15 15:00:00,South,Furniture,Home Office,Printer,371.97,219.73,1
ORD-2096,2022-02-15 16:00:00,South,Office Supplies,Home Office,Table,160.47,176.0,7
ORD-2097,2022-02-15 17:00:00,South,Technology,Home Office,Chair,327.44,151.13,8
ORD-2098,2022-02-15 18:00:00,South,Office Supplies,Home Office,Phone,278.07,212.44,7
ORD-2099,2022-02-15 19:00:00,East,Technology,Home Office,Phone,587.84,124.77,3
ORD-2100,2022-02-15 20:00:00,East,Technology,Consumer,Binder,641.5,46.57,6
ORD-2101,2022-02-15 21:00:00,South,Technology,Consumer,Phone,647.71,151.78,4
ORD-2102,2022-02-15 22:00:00,West,Technology,Home Office,Binder,449.36,161.36,5
ORD-2103,2022-02-15 23:00:00,North,Furniture,Home Office,Chair,479.11,68.55,3
ORD-2104,2022-02-16 00:00:00,South,Technology,Consumer,Chair,850.81,281.33,5
ORD-2105,2022-02-16 01:00:00,West,Technology,Corporate,Chair,528.61,75.97,6
ORD-2106,2022-02-16 02:00:00,North,Office Supplies,Consumer,Chair,989.0,128.68,8
ORD-2107,2022-02-16 03:00:00,South,Office Supplies,Consumer,Table,495.66,54.93,6
ORD-2108,2022-02-16 04:00:00,South,Furniture,Consumer,Printer,684.62,165.38,9
ORD-2109,2022-02-16 05:00:00,East,Office Supplies,Consumer,Printer,145.33,99.21,4
ORD-2110,2022-02-16 06:00:00,North,Technology,Consumer,Table,688.01,151.89,2
ORD-2111,2022-02-16 07:00:00,North,Office Supplies,Corporate,Chair,866.28,75.14,9
ORD-2112,2022-02-16 08:00:00,West,Furniture,Home Office,Phone,948.21,25.59,3
ORD-2113,2022-02-16 09:00:00,East,Office Supplies,Home Office,Binder,997.59,235.98,7
ORD-2114,2022-02-16 10:00:00,East,Office Supplies,Corporate,Printer,353.96,195.92,4
ORD-2115,2022-02-16 11:00:00,East,Furniture,Home Office,Laptop,617.83,108.81,1
ORD-2116,2022-02-16 12:00:00,East,Furniture,Home Office,Binder,505.65,23.77,8
ORD-2117,2022-02-16 13:00:00,North,Technology,Home Office,Laptop,607.44,261.02,4
ORD-2118,2022-02-16 14:00:00,North,Office Supplies,Corporate,Laptop,241.71,59.24,6
ORD-2119,2022-02-16 15:00:00,South,Technology,Corporate,Chair,870.53,279.92,7
ORD-2120,2022-02-16 16:00:00,South,Office Supplies,Home Office,Laptop,918.61,148.79,8
ORD-2121,2022-02-16 17:00:00,East,Office Supplies,Home Office,Chair,504.7,108.71,2
ORD-2122,2022-02-16 18:00:00,East,Technology,Home Office,Table,352.39,225.11,9
ORD-2123,2022-02-16 19:00:00,East,Office Supplies,Consumer,Phone,226.75,264.28,3
ORD-2124,2022-02-16 20:00:00,South,Office Supplies,Consumer,Laptop,715.39,117.51,1
ORD-2125,2022-02-16 21:00:00,West,Office Supplies,Consumer,Phone,381.01,128.13,2
ORD-2126,2022-02-16 22:00:00,West,Furniture,Corporate,Chair,918.58,135.62,8
ORD-2127,2022-02-16 23:00:00,South,Technology,Home Office,Laptop,703.91,277.47,6
ORD-2128,2022-02-17 00:00:00,South,Furniture,Corporate,Binder,681.12,210.84,1
ORD-2129,2022-02-17 01:00:00,South,Technology,Corporate,Table,603.46,81.82,9
ORD-2130,2022-02-17 02:00:00,South,Technology,Corporate,Printer,141.2,63.65,7
ORD-2131,2022-02-17 03:00:00,South,Office Supplies,Home Office,Table,938.73,76.81,3
ORD-2132,2022-02-17 04:00:00,South,Technology,Consumer,Laptop,665.14,86.43,7
ORD-2133,2022-02-17 05:00:00,East,Furniture,Home Office,Table,994.66,76.75,6
ORD-2134,2022-02-17 06:00:00,East,Furniture,Home Office,Printer,583.62,200.97,3
ORD-2135,2022-02-17 07:00:00,East,Furniture,Corporate,Binder,739.1,43.62,8
ORD-2136,2022-02-17 08:00:00,East,Technology,Corporate,Phone,150.59,122.33,1
ORD-2137,2022-02-17 09:00:00,South,Furniture,Corporate,Binder,668.56,191.27,5
ORD-2138,2022-02-17 10:00:00,West,Technology,Consumer,Table,788.18,94.35,8
ORD-2139,2022-02-17 11:00:00,North,Furniture,Consumer,Printer,800.66,28.93,3
ORD-2140,2022-02-17 12:00:00,South,Furniture,Consumer,Phone,793.1,33.73,6
ORD-2141,2022-02-17 13:00:00,North,Technology,Home Office,Printer,303.65,46.53,2
ORD-2142,2022-02-17 14:00:00,West,Furniture,Corporate,Binder,977.86,252.39,9
ORD-2143,2022-02-17 15:00:00,East,Office Supplies,Home Office,Chair,995.66,200.78,2
ORD-2144,2022-02-17 16:00:00,West,Technology,Consumer,Chair,168.04,28.71,5
ORD-2145,2022-02-17 17:00:00,South,Technology,Corporate,Phone,942.8,123.41,3
ORD-2146,2022-02-17 18:00:00,East,Technology,Consumer,Phone,360.5,90.79,9
ORD-2147,2022-02-17 19:00:00,South,Office Supplies,Corporate,Phone,720.36,177.63,9
ORD-2148,2022-02-17 20:00:00,East,Technology,Corporate,Chair,404.3,161.61,7
ORD-2149,2022-02-17 21:00:00,North,Furniture,Home Office,Binder,970.98,149.53,5
ORD-2150,2022-02-17 22:00:00,North,Furniture,Home Office,Phone,191.35,101.21,9
ORD-2151,2022-02-17 23:00:00,North,Furniture,Consumer,Chair,547.97,49.96,7
ORD-2152,2022-02-18 00:00:00,West,Technology,Home Office,Phone,485.24,225.29,2
ORD-2153,2022-02-18 01:00:00,South,Furniture,Home Office,Phone,393.42,265.16,1
ORD-2154,2022-02-18 02:00:00,West,Technology,Home Office,Printer,680.98,283.8,4
ORD-2155,2022-02-18 03:00:00,North,Furniture,Corporate,Phone,217.95,27.0,8
ORD-2156,2022-02-18 04:00:00,South,Office Supplies,Home Office,Chair,745.0,224.57,6
ORD-2157,2022-02-18 05:00:00,North,Office Supplies,Consumer,Binder,982.53,220.69,2
ORD-2158,2022-02-18 06:00:00,West,Office Supplies,Corporate,Chair,824.1,284.66,5
ORD-2159,2022-02-18 07:00:00,West,Office Supplies,Corporate,Chair,874.02,83.35,9
ORD-2160,2022-02-18 08:00:00,West,Technology,Home Office,Phone,423.67,225.23,6
ORD-2161,2022-02-18 09:00:00,North,Furniture,Corporate,Printer,392.4,25.84,6
ORD-2162,2022-02-18 10:00:00,South,Office Supplies,Consumer,Laptop,565.34,193.06,7
ORD-2163,2022-02-18 11:00:00,South,Technology,Consumer,Laptop,141.15,111.75,5
ORD-2164,2022-02-18 12:00:00,North,Office Supplies,Corporate,Laptop,950.82,232.98,3
ORD-2165,2022-02-18 13:00:00,South,Office Supplies,Home Office,Chair,229.41,260.36,3
ORD-2166,2022-02-18 14:00:00,North,Technology,Home Office,Phone,912.71,115.8,5
ORD-2167,2022-02-18 15:00:00,South,Technology,Corporate,Laptop,175.22,162.42,4
ORD-2168,2022-02-18 16:00:00,East,Furniture,Consumer,Table,840.36,44.05,5
ORD-2169,2022-02-18 17:00:00,East,Furniture,Corporate,Table,236.77,130.9,9
ORD-2170,2022-02-18 18:00:00,West,Office Supplies,Home Office,Table,134.32,114.63,5
ORD-2171,2022-02-18 19:00:00,East,Office Supplies,Home Office,Binder,747.54,63.11,4
ORD-2172,2022-02-18 20:00:00,East,Furniture,Corporate,Phone,352.24,269.4,4
ORD-2173,2022-02-18 21:00:00,East,Furniture,Consumer,Chair,743.05,52.95,1
ORD-2174,2022-02-18 22:00:00,North,Technology,Corporate,Chair,599.58,194.36,4
ORD-2175,2022-02-18 23:00:00,East,Furniture,Consumer,Phone,197.93,268.14,4
ORD-2176,2022-02-19 00:00:00,East,Furniture,Consumer,Printer,938.92,274.47,9
ORD-2177,2022-02-19 01:00:00,West,Office Supplies,Corporate,Printer,507.08,240.04,4
ORD-2178,2022-02-19 02:00:00,East,Furniture,Corporate,Binder,761.0,61.08,7
ORD-2179,2022-02-19 03:00:00,East,Office Supplies,Consumer,Phone,550.92,247.06,1
ORD-2180,2022-02-19 04:00:00,South,Furniture,Consumer,Printer,643.93,90.2,7
ORD-2181,2022-02-19 05:00:00,West,Technology,Consumer,Binder,372.5,277.5,2
ORD-2182,2022-02-19 06:00:00,West,Furniture,Consumer,Laptop,280.32,215.64,8
ORD-2183,2022-02-19 07:00:00,West,Furniture,Home Office,Laptop,588.31,237.73,1
ORD-2184,2022-02-19 08:00:00,West,Furniture,Corporate,Binder,496.2,34.66,3
ORD-2185,2022-02-19 09:00:00,West,Office Supplies,Consumer,Phone,451.1,179.0,8
ORD-2186,2022-02-19 10:00:00,West,Technology,Corporate,Laptop,705.31,248.13,8
ORD-2187,2022-02-19 11:00:00,North,Furniture,Consumer,Phone,721.46,259.86,5
ORD-2188,2022-02-19 12:00:00,East,Office Supplies,Corporate,Printer,141.33,18.3,5
ORD-2189,2022-02-19 13:00:00,West,Technology,Corporate,Laptop,404.87,282.36,8
ORD-2190,2022-02-19 14:00:00,East,Office Supplies,Consumer,Printer,470.59,22.57,5
ORD-2191,2022-02-19 15:00:00,East,Office Supplies,Consumer,Phone,187.2,188.21,9
ORD-2192,2022-02-19 16:00:00,North,Technology,Corporate,Phone,312.31,211.08,1
ORD-2193,2022-02-19 17:00:00,West,Furniture,Corporate,Table,146.48,41.13,5
ORD-2194,2022-02-19 18:00:00,South,Office Supplies,Corporate,Binder,996.62,23.92,3
ORD-2195,2022-02-19 19:00:00,North,Office Supplies,Home Office,Chair,762.9,237.62,3
ORD-2196,2022-02-19 20:00:00,South,Furniture,Consumer,Binder,178.71,121.55,2
ORD-2197,2022-02-19 21:00:00,East,Furniture,Home Office,Phone,118.22,41.06,3
ORD-2198,2022-02-19 22:00:00,East,Technology,Home Office,Phone,747.36,231.17,7
ORD-2199,2022-02-19 23:00:00,North,Technology,Consumer,Binder,495.27,256.26,8
ORD-2200,2022-02-20 00:00:00,North,Technology,Consumer,Phone,808.12,180.34,8
ORD-2201,2022-02-20 01:00:00,South,Furniture,Home Office,Printer,931.13,56.76,8
ORD-2202,2022-02-20 02:00:00,West,Office Supplies,Consumer,Laptop,639.37,14.41,1
ORD-2203,2022-02-20 03:00:00,South,Office Supplies,Corporate,Phone,268.4,213.23,7
ORD-2204,2022-02-20 04:00:00,North,Technology,Corporate,Binder,803.97,169.54,2
ORD-2205,2022-02-20 05:00:00,South,Furniture,Home Office,Binder,960.23,198.73,4
ORD-2206,2022-02-20 06:00:00,North,Office Supplies,Home Office,Binder,622.21,245.82,5
ORD-2207,2022-02-20 07:00:00,South,Technology,Consumer,Table,713.8,135.93,1
ORD-2208,2022-02-20 08:00:00,North,Office Supplies,Consumer,Printer,403.73,46.11,4
ORD-2209,2022-02-20 09:00:00,North,Office Supplies,Home Office,Printer,443.37,282.6,4
ORD-2210,2022-02-20 10:00:00,North,Furniture,Home Office,Table,761.19,168.13,9
ORD-2211,2022-02-20 11:00:00,West,Furniture,Corporate,Printer,934.99,188.44,9
ORD-2212,2022-02-20 12:00:00,South,Office Supplies,Corporate,Table,666.09,280.69,1
ORD-2213,2022-02-20 13:00:00,South,Technology,Consumer,Printer,810.86,280.16,8
ORD-2214,2022-02-20 14:00:00,South,Furniture,Corporate,Table,254.47,175.91,4
ORD-2215,2022-02-20 15:00:00,North,Office Supplies,Consumer,Table,290.76,96.31,4
ORD-2216,2022-02-20 16:00:00,South,Furniture,Consumer,Printer,578.83,299.16,5
ORD-2217,2022-02-20 17:00:00,South,Furniture,Consumer,Table,258.9,207.44,2
ORD-2218,2022-02-20 18:00:00,North,Furniture,Corporate,Printer,671.5,128.45,1
ORD-2219,2022-02-20 19:00:00,East,Office Supplies,Home Office,Table,362.49,172.35,5
ORD-2220,2022-02-20 20:00:00,North,Technology,Home Office,Binder,812.38,130.59,7
ORD-2221,2022-02-20 21:00:00,South,Technology,Corporate,Chair,827.3,267.61,9
ORD-2222,2022-02-20 22:00:00,North,Technology,Home Office,Printer,517.41,149.92,2
ORD-2223,2022-02-20 23:00:00,East,Furniture,Consumer,Table,262.73,248.82,8
ORD-2224,2022-02-21 00:00:00,North,Office Supplies,Home Office,Binder,682.1,253.65,7
ORD-2225,2022-02-21 01:00:00,South,Furniture,Corporate,Chair,993.51,249.06,2
ORD-2226,2022-02-21 02:00:00,East,Technology,Home Office,Table,660.33,219.43,5
ORD-2227,2022-02-21 03:00:00,West,Technology,Consumer,Chair,132.2,257.91,7
ORD-2228,2022-02-21 04:00:00,South,Office Supplies,Consumer,Printer,115.56,122.3,3
ORD-2229,2022-02-21 05:00:00,East,Furniture,Corporate,Chair,388.33,43.25,2
ORD-2230,2022-02-21 06:00:00,East,Technology,Corporate,Laptop,276.21,254.31,6
ORD-2231,2022-02-21 07:00:00,West,Office Supplies,Corporate,Phone,831.75,154.47,6
ORD-2232,2022-02-21 08:00:00,North,Furniture,Consumer,Laptop,860.33,46.94,4
ORD-2233,2022-02-21 09:00:00,North,Furniture,Home Office,Printer,332.76,43.44,1
ORD-2234,2022-02-21 10:00:00,South,Technology,Home Office,Printer,393.08,56.18,5
ORD-2235,2022-02-21 11:00:00,West,Technology,Corporate,Chair,312.62,227.78,1
ORD-2236,2022-02-21 12:00:00,North,Furniture,Home Office,Binder,917.54,216.15,8
ORD-2237,2022-02-21 13:00:00,West,Furniture,Home Office,Table,552.38,69.11,2
ORD-2238,2022-02-21 14:00:00,North,Technology,Corporate,Phone,690.52,255.61,9
ORD-2239,2022-02-21 15:00:00,East,Furniture,Corporate,Table,473.93,91.58,9
ORD-2240,2022-02-21 16:00:00,North,Technology,Consumer,Binder,667.91,239.97,3
ORD-2241,2022-02-21 17:00:00,West,Furniture,Consumer,Printer,447.27,151.75,6
ORD-2242,2022-02-21 18:00:00,East,Technology,Consumer,Phone,405.71,222.15,9
ORD-2243,2022-02-21 19:00:00,East,Office Supplies,Consumer,Laptop,671.03,120.6,7
ORD-2244,2022-02-21 20:00:00,East,Technology,Home Office,Printer,631.96,110.67,4
ORD-2245,2022-02-21 21:00:00,West,Technology,Home Office,Printer,364.18,253.99,3
ORD-2246,2022-02-21 22:00:00,South,Office Supplies,Consumer,Chair,234.41,20.24,2
ORD-2247,2022-02-21 23:00:00,South,Furniture,Consumer,Binder,431.72,292.67,1
ORD-2248,2022-02-22 00:00:00,South,Office Supplies,Corporate,Chair,473.68,197.97,1
ORD-2249,2022-02-22 01:00:00,West,Technology,Home Office,Chair,665.82,135.42,4
ORD-2250,2022-02-22 02:00:00,East,Furniture,Home Office,Table,923.08,192.14,4
ORD-2251,2022-02-22 03:00:00,South,Office Supplies,Consumer,Printer,132.57,45.59,9
ORD-2252,2022-02-22 04:00:00,West,Furniture,Home Office,Binder,319.29,159.08,1
ORD-2253,2022-02-22 05:00:00,South,Furniture,Corporate,Chair,274.34,295.68,4
ORD-2254,2022-02-22 06:00:00,North,Office Supplies,Corporate,Laptop,552.06,78.23,3
ORD-2255,2022-02-22 07:00:00,South,Furniture,Home Office,Phone,486.73,219.46,9
ORD-2256,2022-02-22 08:00:00,South,Office Supplies,Consumer,Binder,756.13,136.14,5
ORD-2257,2022-02-22 09:00:00,East,Technology,Home Office,Table,318.17,199.21,9
ORD-2258,2022-02-22 10:00:00,West,Furniture,Corporate,Binder,635.05,69.42,6
ORD-2259,2022-02-22 11:00:00,East,Technology,Consumer,Printer,895.47,146.43,9
ORD-2260,2022-02-22 12:00:00,East,Technology,Home Office,Table,919.61,294.23,1
ORD-2261,2022-02-22 13:00:00,East,Furniture,Consumer,Phone,962.91,66.63,4
ORD-2262,2022-02-22 14:00:00,East,Office Supplies,Consumer,Laptop,795.94,194.57,4
ORD-2263,2022-02-22 15:00:00,East,Furniture,Corporate,Chair,915.39,176.92,6
ORD-2264,2022-02-22 16:00:00,South,Technology,Consumer,Binder,311.08,173.86,1
ORD-2265,2022-02-22 17:00:00,East,Technology,Home Office,Table,277.82,188.39,5
ORD-2266,2022-02-22 18:00:00,East,Office Supplies,Consumer,Phone,105.84,155.65,3
ORD-2267,2022-02-22 19:00:00,West,Furniture,Consumer,Chair,736.16,14.91,1
ORD-2268,2022-02-22 20:00:00,North,Technology,Home Office,Phone,943.72,271.03,6
